intid,main_street,cross_street,main_suffix,cross_suffix,cross_prefix,main_prefix,longitude,latitude
   42899079909,CHESTNUT GLEN,CEDAR MIST,DR,CT, , ,-85.4442302191804,38.2341240898336
   43059406094,SHELBYVILLE,SPRING,RD,DR, , ,-85.4571311754957,38.2339797609372
   43229235940,HIGHLAND,SHELBYVILLE,AVE,RD, , ,-85.4562137492621,38.2335611705194
   43559409351,SHELBYVILLE,EASTWOOD CUT OFF,RD,RD, , ,-85.456634149504,38.2337173107306
   43625259351,GILLILAND,EASTWOOD CUT OFF,RD,RD, , ,-85.4562512821143,38.2332005095589
   43725254628,GILLILAND,LIBERTY,RD,AVE, , ,-85.4563158557429,38.2328433452985
   43946289351,LIBERTY,EASTWOOD CUT OFF,AVE,RD, , ,-85.4532335059536,38.2321226776267
   44118479351,EASTWOOD FISHERVILLE,EASTWOOD CUT OFF,RD,RD, , ,-85.452998577809,38.2320751509559
   44259409351,SHELBYVILLE,EASTWOOD CUT OFF,RD,RD, , ,-85.4466605167102,38.2352625856839
   44425255203,GILLILAND,PAMELA JO,RD,AVE, , ,-85.4564938838578,38.2312464512714
   446D150D521,BUCKLAND,BRISTON AVON,TRCE,LN, , ,-85.4477982074024,38.2379915610454
   447D150D521,BUCKLAND,BRISTON AVON,TRCE,LN, , ,-85.4472090775155,38.23781566747
   448D521D522,BRISTON AVON,LITTLE AVON,LN,LN, , ,-85.4480001558508,38.2376915461342
   449D521D522,BRISTON AVON,LITTLE AVON,LN,LN, , ,-85.4473551871545,38.2375101295068
   4502964D133,HOBBS,HOBBS CREEK,LN,RD, , ,-85.4273164930937,38.2281704558237
   45336837575,GEMINI,IAN,WAY,CT, , ,-85.5229308163995,38.24791560101
   45475757608,IAN,TRISTA,CT,DR, , ,-85.523070058708,38.2474654114855
   45818479065,EASTWOOD FISHERVILLE,SHAKES RUN,RD,DR, , ,-85.4520662708264,38.2103179888019
   46086908693,RUNNING BROOK,WINDING VIEW,TRL,TRL, , ,-85.446550138446,38.2077931034425
   46286938695,WINDING VIEW,ROLLING HILLS,TRL,TRL, , ,-85.4494714013488,38.2063221010392
   46586908692,RUNNING BROOK,PERSIMMON WOOD,TRL,TRL, , ,-85.4419842179178,38.2020990721256
   46667287630,BECKLEY WOODS,LAKE FOREST,DR,PKY, , ,-85.4921521460805,38.245470807393
   46705062959,BERRYTOWN,HINES,RD,RD, , ,-85.5237761882852,38.2681800833603
   46929102959,HIAWATHA,HINES,AVE,RD, , ,-85.5229930104749,38.2666637711107
   47029102959,HIAWATHA,HINES,AVE,RD, , ,-85.5232044729036,38.2666055114458
   4746767D580,HEAFER,HINES,RD,CT, , ,-85.52189002289,38.2640494989972
   475D150D523,BUCKLAND,MIDDLE HILL,TRCE,CT, , ,-85.4462356443871,38.2373449001975
   47689899773,FOREST OAKS,GARDEN HILL,DR,PL, , ,-85.476371250777,38.2560051741476
   47689899983,FOREST OAKS,BECKLEY STATION,DR,RD,N, ,-85.476371250777,38.2560051741476
   47697739983,GARDEN HILL,BECKLEY STATION,PL,RD,N, ,-85.476371250777,38.2560051741476
   4789983D196,BECKLEY STATION,BECKLEY CROSSING,RD,DR, ,N,-85.4746261905904,38.2527548717977
   48075559983,PIERCY MILL,BECKLEY STATION,RD,RD,N, ,-85.4727292694704,38.2560537649666
   48105069409,BERRYTOWN,ENGLISH STATION,RD,RD,N, ,-85.519122940245,38.2693000674528
   48229109409,HIAWATHA,ENGLISH STATION,AVE,RD,N, ,-85.5185883528735,38.2677667727685
   48767679409,HEAFER,ENGLISH STATION,RD,RD,N, ,-85.5176052813708,38.2648659981859
   48847569409,OLD HENRY,ENGLISH STATION,RD,RD,N, ,-85.5161658869313,38.2626276588371
   48920185940,PARK PLACE,SHELBYVILLE,DR,RD, , ,-85.5121903635933,38.2428461931047
   49314887555,PIERCY MILL,PIERCY MILL,TRCE,RD, , ,-85.4693636082216,38.2549667650014
   49459409983,SHELBYVILLE,BECKLEY STATION,RD,RD,N, ,-85.488321480259,38.2389019348276
   49459409984,SHELBYVILLE,BECKLEY STATION,RD,RD,S, ,-85.488321480259,38.2389019348276
   49499839984,BECKLEY STATION,BECKLEY STATION,RD,RD,S,N,-85.488321480259,38.2389019348276
   4959984D085,BECKLEY STATION,COPPERHILL,RD,WAY, ,S,-85.4888153805197,38.2375940258398
   49759408483,SHELBYVILLE,WICKFIELD,RD,DR, , ,-85.4868853065076,38.2386806344026
   49884838493,WICKFIELD,STEERFORTH,DR,CT, , ,-85.4871000199644,38.2369252177118
   50084838492,WICKFIELD,MARKLEHAM,DR,WAY, , ,-85.4867681272352,38.2360162892256
   50184928880,MARKLEHAM,MARKLEHAM,WAY,PL, , ,-85.4878919139449,38.2356853002561
   50484838515,WICKFIELD,BARKIS,DR,WAY, , ,-85.4868785910362,38.2349121532458
   50684838577,WICKFIELD,MICAWBER,DR,WAY, , ,-85.4874308149015,38.2343199761964
   50784838874,WICKFIELD,MARLEY,DR,PL, , ,-85.4881608896572,38.2338467426112
   50985778578,MICAWBER,NICKLEBY,WAY,WAY, , ,-85.485952570495,38.2323622742072
   51084838718,WICKFIELD,WICKFIELD,DR,CT, , ,-85.4889015835749,38.2322108724601
   51084838719,WICKFIELD,BENTLEY,DR,CT, , ,-85.4889015835749,38.2322108724601
   51087188719,WICKFIELD,BENTLEY,CT,CT, , ,-85.4889015835749,38.2322108724601
   51385778872,MICAWBER,TROTWOOD,WAY,PL, , ,-85.4850249120035,38.2317601891928
   51584838704,WICKFIELD,LANGLAND,DR,PL, , ,-85.4891373803466,38.2310321127768
   51685778871,MICAWBER,TELLSON,WAY,CT, , ,-85.4848663726267,38.2310359955471
   51985778862,MICAWBER,MICAWBER,WAY,CT, , ,-85.484229576732,38.2303899772633
   52284838705,WICKFIELD,OVERLANDER,DR,CT, , ,-85.4886783197893,38.2298370395895
   52485788855,NICKLEBY,NICKLEBY,WAY,PL, , ,-85.4862280647936,38.2294215469871
   52584838706,WICKFIELD,WATERSIDE,DR,CT, , ,-85.4883620415752,38.2290008970154
   52787078854,GLENDOWER,DARNAY,DR,PL, , ,-85.4847715153022,38.2288861631162
   52885788707,NICKLEBY,GLENDOWER,WAY,DR, , ,-85.4859897513562,38.2284084688466
   52984838707,WICKFIELD,GLENDOWER,DR,DR, , ,-85.4882144864806,38.2282589118725
   53087078965,GLENDOWER,BRENDON HILLS,DR,PL, , ,-85.4874011738075,38.2281851464791
   53187079984,GLENDOWER,BECKLEY STATION,DR,RD,S, ,-85.4888830293807,38.2281625665209
   53289648965,BRENDON HILLS,BRENDON HILLS,CT,PL, , ,-85.4873425509905,38.2274005089045
   53386678717,OLDE COPPER,LOCUST POINTE,CT,PL, , ,-85.4834676850345,38.2273992856905
   53689659256,BRENDON HILLS,PALMERSTON,PL,CT, , ,-85.4870966129476,38.2266302143225
   53787179143,LOCUST POINTE,LOCUST POINTE,PL,CT, , ,-85.4842451044913,38.2266418561104
   5434756D101,OLD HENRY,STANLEY GAULT,RD,PKY, , ,-85.5108095999622,38.2657851433386
   54445996551,POPE LICK,TUCKER STATION,RD,RD, ,N,-85.5303911703638,38.2316724793616
   54550946551,PLANTSIDE,TUCKER STATION,DR,RD, , ,-85.5296132369997,38.2119864639015
   55013787731,EASTGATE VILLAGE,SUNNYGATE,DR,PL, , ,-85.5197816951353,38.2495270982827
   55213781379,EASTGATE VILLAGE,EASTGATE VILLAGE WYNDE,DR, , , ,-85.5178089600448,38.2465307906185
   55313786899,EASTGATE VILLAGE,VALE,DR,RD, , ,-85.5184404976702,38.2455893643045
   55513787732,EASTGATE VILLAGE,EASTGATE VILLAGE,DR,PL, , ,-85.5189681547452,38.2494310674074
   55777939774,FAIRWAY VISTA,FAIRWAY VISTA,PL,DR, , ,-85.4793506418507,38.2669429300629
   55986938694,WINDING VIEW,WILDFLOWER,TRL,TRL, , ,-85.4500743478072,38.2046976162992
   56018478693,EASTWOOD FISHERVILLE,WINDING VIEW,RD,TRL, , ,-85.4525177275829,38.2051556201822
   56337079996,LA GRANGE,I 265 RAMP,RD, , , ,-85.5149007282069,38.2830079763525
   565D019D119,EASTPOINT,EASTPOINT CENTRE,PKY,DR, , ,-85.5112757707972,38.2811687239952
   566D019D273,EASTPOINT,OBANNON STATION,PKY,WAY, , ,-85.5110142422478,38.2822839514428
   5679063D019,NELSON MILLER,EASTPOINT,PKY,PKY, , ,-85.512282277899,38.2792684310988
   56890639892,NELSON MILLER,FOREST CENTRE,PKY,CT, , ,-85.5083124417232,38.2770640437772
   5709063D119,NELSON MILLER,EASTPOINT CENTRE,PKY,DR, , ,-85.5108307304138,38.278613846141
   5729063D228,NELSON MILLER,PARK VIEW,PKY,CT, , ,-85.50981391277,38.2781395855721
   5759063D253,NELSON MILLER,EASTPOINT PARK,PKY,BLVD, , ,-85.5146212347125,38.2803140926841
   5759063D273,NELSON MILLER,OBANNON STATION,PKY,WAY, , ,-85.5146212347125,38.2803140926841
   575D253D273,EASTPOINT PARK,OBANNON STATION,BLVD,WAY, , ,-85.5146212347125,38.2803140926841
   57818473350,EASTWOOD FISHERVILLE,JOHNSON,RD,RD, , ,-85.4532806805159,38.2336044775675
   57818475940,EASTWOOD FISHERVILLE,SHELBYVILLE,RD,RD, , ,-85.4532806805159,38.2336044775675
   57833505940,JOHNSON,SHELBYVILLE,RD,RD, , ,-85.4532806805159,38.2336044775675
   57918479823,EASTWOOD FISHERVILLE,HOMESTEAD,RD,TRCE, , ,-85.4542250338117,38.2013076393526
   58022365940,FLAT ROCK,SHELBYVILLE,RD,RD, , ,-85.4442334756474,38.2358751459489
   58122365118,FLAT ROCK,POPE DALE,RD,RD, , ,-85.4325328584184,38.2516885949991
   58499539997,I 265 SOUTH,I 64 RAMP, , , , ,-85.5053577624297,38.2267219369477
   58599549997,I 64 WEST,I 64 RAMP, , , , ,-85.5106768658927,38.2230311361102
   58899539996,I 265 SOUTH,I 265 RAMP, , , , ,-85.5017141399917,38.2646920737431
5906094F242,SPRING,CHINKAPIN,DR,LN, , ,-85.515441217273,38.3105913928034
   59160947212,SPRING,WILSON,DR,AVE, , ,-85.51616881696,38.3102050635964
   59319916094,EVERGREEN,SPRING,AVE,DR, , ,-85.516835875222,38.3098618600702
594F2443712,POSSIBILITY,LAKE LOUISVILLA,WAY,DR, , ,-85.5186937418616,38.3120212591104
   59560947008,SPRING,WALNUT,DR,ALY, , ,-85.5175367086219,38.3095111255599
   59639626094,LOUISVILLE HERALD,SPRING,AVE,DR, , ,-85.5182359226949,38.3091344282533
   59822368737,FLAT ROCK,HERMITAGE RIDGE,RD,CT, , ,-85.4541395443746,38.2753891879982
   60099319932,BRIDGEMORE,LONG RIDGE,LN,TRCE, , ,-85.4144961321221,38.2495597438452
   60299319939,BRIDGEMORE,FOREST TRAIL,LN,PL, , ,-85.4136207157987,38.248167138624
   60439359931,LONG RUN,BRIDGEMORE,RD,LN, , ,-85.4186518651992,38.2533194280526
   60623345911,WINDING SPRING,STROLL,CIR,CT, , ,-85.5267890782713,38.3168620336659
   60873867387,ROCK SPRING,ROCK SPRING,CT,DR, , ,-85.5302578002732,38.3165141993436
   61023346809,WINDING SPRING,ANCIENT SPRING,CIR,DR, , ,-85.5269274204239,38.3156612698046
   61259155938,WINDING SPRING,WINDING SPRING,CT,PL, , ,-85.5251542122197,38.3152973525046
   61423345915,WINDING SPRING,WINDING SPRING,CIR,CT, , ,-85.5262343712539,38.3147790533896
   61523348044,WINDING SPRING,MIDDLESEX,CIR,DR, , ,-85.5237791966649,38.3148802384814
   61630624872,HALIFAX,RUSTBURG,DR,PL, , ,-85.528827984903,38.3139739726069
   61748714872,RUSTBURG,RUSTBURG,CT,PL, , ,-85.5285290510067,38.313160981224
   61930624643,HALIFAX,NORTHUMBERLAND,DR,DR, , ,-85.5272565576371,38.3141147071811
   62041014643,LURAY,NORTHUMBERLAND,CT,DR, , ,-85.5263053110351,38.3130157013072
6234643D775,NORTHUMBERLAND,BRISTOL BAY,DR,PL, , ,-85.5259569883701,38.3125830218109
   6268044D422,MIDDLESEX,ESSEX BAY,DR,CT, , ,-85.5221170049608,38.3116325036819
   62721014643,MICKLENBURG,NORTHUMBERLAND,CT,DR, , ,-85.5250784762596,38.3114336904453
   62837127008,LAKE LOUISVILLA,WALNUT,DR,ALY, , ,-85.5189543712118,38.3112538575385
   6318044D423,MIDDLESEX,CHESAPEAKE BAY,DR,DR, , ,-85.5221336926728,38.3108342826589
   63340475754,LUNENBURG,QUEEN ANNES,DR,CT, , ,-85.5295498035456,38.3106357901958
   63418104643,DICKERSON,NORTHUMBERLAND,CT,DR, , ,-85.5243562930764,38.3105014902111
   63537123962,LAKE LOUISVILLA,LOUISVILLE HERALD,DR,AVE, , ,-85.5192336732506,38.3103836114707
   6378044D083,MIDDLESEX,BRIDGETOWN,DR,PL, , ,-85.5217951661114,38.3104158473004
   63940464047,LUNENBURG,LUNENBURG,CT,DR, , ,-85.5289788904491,38.3098845876596
   64131078044,BAY ARBOR,MIDDLESEX,PL,DR, , ,-85.5215984387158,38.3096567581662
   64317634643,BATH,NORTHUMBERLAND,DR,DR, , ,-85.5236918964439,38.3094946719578
   64551997693,PULASKI,JONEL,CT,CT, , ,-85.5261545568974,38.3091794410311
   64814364643,CHESTERFIELD,NORTHUMBERLAND,DR,DR, , ,-85.5236608653167,38.3088585734039
   64937126094,LAKE LOUISVILLA,SPRING,DR,DR, , ,-85.518967992512,38.3088437051714
   65140479347,LUNENBURG,BAY RUN,DR,DR, , ,-85.5272711600881,38.3084498963257
   65240475199,LUNENBURG,PULASKI,DR,CT, , ,-85.5262606958678,38.3082742710374
   65340474643,LUNENBURG,NORTHUMBERLAND,DR,DR, , ,-85.523582945574,38.308241687671
   65401789347,BAYGARDEN,BAY RUN,CT,DR, , ,-85.5275761673744,38.307949501576
   65617568044,BAY TREE,MIDDLESEX,WAY,DR, , ,-85.5222056603556,38.3079354609174
   65946439347,NORTHUMBERLAND,BAY RUN,DR,DR, , ,-85.5229678055722,38.3071998357385
   66046438044,NORTHUMBERLAND,MIDDLESEX,DR,DR, , ,-85.5227094179828,38.3067009438081
   66190789347,BAY RUN,BAY RUN,CT,DR, , ,-85.5240421372326,38.3066702595001
   66490779347,MAXWELL,BAY RUN,CIR,DR, , ,-85.5255990724331,38.3061711943786
   66646439662,NORTHUMBERLAND,KIAWAH,DR,CT, , ,-85.5224342550808,38.306039947668
   66821294643,WESTPORT RIDGE,NORTHUMBERLAND,WAY,DR, , ,-85.522239374452,38.305584217523
   66921272129,WESTPORT RIDGE,WESTPORT RIDGE,CT,WAY, , ,-85.5209060264178,38.3054701643538
   67146437132,NORTHUMBERLAND,WESTPORT,DR,RD, , ,-85.5219441996417,38.3048681491561
   67210307008,CEDAR,WALNUT,LN,ALY, , ,-85.5162418439026,38.3079355974875
   67310303962,CEDAR,LOUISVILLE HERALD,LN,AVE, , ,-85.516988767698,38.3075726333461
   67420137008,ELM,WALNUT,DR,ALY, , ,-85.5158693411588,38.3074752761093
   67420137254,ELM,WITLOW,DR,AVE, , ,-85.5158693411588,38.3074752761093
   67470087254,WALNUT,WITLOW,ALY,AVE, , ,-85.5158693411588,38.3074752761093
   67510303712,CEDAR,LAKE LOUISVILLA,LN,DR, , ,-85.5176566326386,38.30724803211
   67737127254,LAKE LOUISVILLA,WITLOW,DR,AVE, , ,-85.5171732728531,38.3065622622636
   68237127132,LAKE LOUISVILLA,WESTPORT,DR,RD, , ,-85.5202155592461,38.3050637002964
   68572127254,WILSON,WITLOW,AVE,AVE, , ,-85.5145880804753,38.3083620913745
   68619917254,EVERGREEN,WITLOW,AVE,AVE, , ,-85.5152261622007,38.3079274582211
   690D420D443,WILLOW FOREST,CEDAR FOREST,DR,PL, , ,-85.5130788408041,38.3063813908877
   692D420D442,WILLOW FOREST,WILLOW FOREST,DR,PL, , ,-85.5116630994457,38.3053421877998
   695D445D446,DOGWOOD FOREST,DOGWOOD FOREST,CT,PL, , ,-85.5136866556717,38.3035082875738
   696D420D446,WILLOW FOREST,DOGWOOD FOREST,DR,PL, , ,-85.513048449985,38.3031065443795
   70055897132,ROLLINGTON,WESTPORT,RD,RD, , ,-85.5123994624379,38.2999823177869
   701D420D421,WILLOW FOREST,SYCAMORE FOREST,DR,PL, , ,-85.5126004250321,38.3016932912112
   7025589D420,ROLLINGTON,WILLOW FOREST,RD,DR, , ,-85.5111647700769,38.3009261110304
   703D421D623,SYCAMORE FOREST,SYCAMORE FOREST,PL,CT, , ,-85.5118527751115,38.3027140445922
   706D420D444,WILLOW FOREST,OAK FOREST,DR,RD, , ,-85.5117036557116,38.304576504852
   708D444D624,OAK FOREST,OAK FOREST,RD,CT, , ,-85.5096485705398,38.3041003029219
   709D444D625,OAK FOREST,HOLLY FOREST,RD,RD, , ,-85.5106334769975,38.3042840703183
   71140477409,LUNENBURG,WIDE SPRING,DR,CT, , ,-85.532026500916,38.3169401339
   71203644047,BALLARDSVILLE,LUNENBURG,RD,DR, , ,-85.5320256743598,38.3175345381424
   71440476802,LUNENBURG,OLDE SPRING,DR,RD, , ,-85.5318346419482,38.3162619536153
   71540477387,LUNENBURG,ROCK SPRING,DR,DR, , ,-85.5310383092472,38.3157152673721
   71740476809,LUNENBURG,ANCIENT SPRING,DR,DR, , ,-85.5304228332165,38.3150670398991
   71840476802,LUNENBURG,OLDE SPRING,DR,RD, , ,-85.53024475961,38.3146267580029
   71968027379,OLDE SPRING,OLDE SPRING,RD,CT, , ,-85.5320058879564,38.3143675134187
   72130624047,HALIFAX,LUNENBURG,DR,DR, , ,-85.5298628227518,38.3137102252448
   72240475366,LUNENBURG,HEATHSVILLE,DR,CT, , ,-85.5296619270383,38.3127198263347
   72440475260,LUNENBURG,BOYDTON,DR,CT, , ,-85.529854947896,38.3116086563997
   7277941D388,OAK BAY,OAKBROOK,DR,DR, , ,-85.5306295038853,38.3104427992498
   7287941D630,OAK BAY,RISING OAK,DR,CT, , ,-85.5311564128833,38.311145898433
   730D388D629,OAKBROOK,FALLEN OAK,DR,CT, , ,-85.5321726523019,38.3097997366331
   74123346049,WINDING SPRING,SPRINGLET,CIR,CT, , ,-85.5231083005541,38.3153077230366
   7435589D444,ROLLINGTON,OAK FOREST,RD,RD, , ,-85.5089719589345,38.3040074408682
   74937079063,LA GRANGE,NELSON MILLER,RD,PKY, , ,-85.5157726616412,38.2808616892811
   75203035094,PAPA JOHNS,PLANTSIDE,BLVD,DR, , ,-85.5304783973014,38.2117573049713
   76210535227,CHAMBERLAIN,WINCHESTER ACRES,LN,RD,N, ,-85.520831467256,38.2876713938121
   76447569063,OLD HENRY,NELSON MILLER,RD,PKY, , ,-85.5062498273154,38.268013378229
   76447569996,OLD HENRY,I 265 RAMP,RD, , , ,-85.5062498273154,38.268013378229
   76490639996,NELSON MILLER,I 265 RAMP,PKY, , , ,-85.5062498273154,38.268013378229
   76547569996,OLD HENRY,I 265 RAMP,RD, , , ,-85.502956803901,38.2692603640584
   76699539996,I 265 SOUTH,I 265 RAMP, , , , ,-85.5006570610468,38.2755924632147
   76747569996,OLD HENRY,I 265 RAMP,RD, , , ,-85.499400195612,38.2706082019773
   76922369603,FLAT ROCK,LONG RUN PARK,RD,RD, , ,-85.4252404585869,38.26194555841
7725940F053,SHELBYVILLE,BECKLEY CREEK,RD,PKY, , ,-85.466697714825,38.2367086785496
   77667287398,BECKLEY WOODS,TIMBERLAKE,DR,TRL, , ,-85.4945595861451,38.2463294475286
   77767286730,BECKLEY WOODS,OLD STATION,DR,RD, , ,-85.4953180153594,38.2457510231067
   77819778090,WAKEFIELD,WAKEFIELD,TRCE,PL, , ,-85.489926357633,38.244186727129
   78194569457,SASSAFRAS TREE,SPREADING OAK,DR,LN, , ,-85.4963406483424,38.243171159844
   78319778820,WAKEFIELD,OLDWOOD,TRCE,PL, , ,-85.490167769523,38.2430808548739
   78594579650,SPREADING OAK,WEEPING WILLOW,LN,WAY, , ,-85.4966302351978,38.2425192615047
   78719778819,WAKEFIELD,CROSSBRANCH,TRCE,CT, , ,-85.490675014114,38.2422993917602
   78959406728,SHELBYVILLE,BECKLEY WOODS,RD,DR, , ,-85.4984789574179,38.2415894728279
   79059409457,SHELBYVILLE,SPREADING OAK,RD,LN, , ,-85.4970034184804,38.2414634628391
   79259407800,SHELBYVILLE,FOREST PLACE,RD,CT, , ,-85.4914973437229,38.2397079678824
   79376309464,LAKE FOREST,LAKE FOREST,PKY,LN, , ,-85.4926175031085,38.2447720353676
   79578297834,BETTY RAY,HONEY HIVE,LN,PL, , ,-85.5302157993749,38.2249808651302
   79611606304,CLARK STATION,SPOTSWOOD,RD,LN, , ,-85.4191510045896,38.2120147858761
   79841864599,MARENGO,POPE LICK,DR,RD,N, ,-85.524825712884,38.230159074587
   80037523755,BRIERLY HILL,BRIERLY HILL,CT,PL, , ,-85.5267497059043,38.2288205258574
   80238533887,KIRKHAM,RAMSGATE,RD,CT, , ,-85.5282735905474,38.2281933204004
   80337523853,BRIERLY HILL,KIRKHAM,CT,RD, , ,-85.527127702145,38.228191098999
   80538538842,KIRKHAM,CHESTERTON,RD,PL, , ,-85.5257805770869,38.226914733567
   80738538893,KIRKHAM,BLACKTHORN,RD,RD, , ,-85.5258550617228,38.2264478250403
   80845998893,POPE LICK,BLACKTHORN,RD,RD, ,N,-85.5216727678617,38.2264777274657
   80938539261,KIRKHAM,KIRKHAM,RD,TRCE, , ,-85.5266869767452,38.2257462401924
   81088938894,BLACKTHORN,BLACKTHORN,RD,TRCE, , ,-85.5232064688887,38.2255729561365
   8124599D288,POPE LICK,BLAKEY MEADOW,RD,LN, ,N,-85.5209784920873,38.2249566628744
   81738536551,KIRKHAM,TUCKER STATION,RD,RD, , ,-85.529162426256,38.2279565030156
   81838636551,TAMWORTH,TUCKER STATION,CT,RD, , ,-85.5287696364174,38.2270274146784
   82578297835,BETTY RAY,PRICKLY PEAR,LN,CT, , ,-85.5296731050116,38.2247315824515
   82678297838,BETTY RAY,BEE,LN,LN, , ,-85.5295190399936,38.2246812633697
   82778297836,BETTY RAY,SUGAR PINE,LN,TER, , ,-85.5293768946678,38.2246405970855
   82878297836,BETTY RAY,SUGAR PINE,LN,TER, , ,-85.5290961485758,38.2245875461646
   82978297839,BETTY RAY,BLACK SPRUCE,LN,LN, , ,-85.5289180549207,38.2245565384209
   83178297837,BETTY RAY,ELDERBERRY,LN,LN, , ,-85.5285041958606,38.224481432596
   83178297840,BETTY RAY,PINE TAR,LN,CT, , ,-85.5285041958606,38.224481432596
   83178377840,ELDERBERRY,PINE TAR,LN,CT, , ,-85.5285041958606,38.224481432596
   83265517829,TUCKER STATION,BETTY RAY,RD,LN, , ,-85.5280065488329,38.2245264344245
   83719126551,ELLINGSWORTH,TUCKER STATION,LN,RD, , ,-85.5297115774621,38.229213429657
   83839354765,LONG RUN,OLD STAGE COACH,RD,RD, , ,-85.4156262916901,38.2553795514411
   84039359603,LONG RUN,LONG RUN PARK,RD,RD, , ,-85.4135131768588,38.2637786593829
   84391709409,MIDDLETOWN INDUSTRIAL,ENGLISH STATION,BLVD,RD,N, ,-85.5126637586188,38.2510234874745
   84400323350,AIKEN,JOHNSON,RD,RD, , ,-85.4534498303362,38.2681713568627
   84500322236,AIKEN,FLAT ROCK,RD,RD, , ,-85.4429362763803,38.2753406303445
   8489914D118,TAUNTON VALE,RUTLAND CLUB,RD,CT, , ,-85.4492864198567,38.2605349063231
   850D118D401,RUTLAND CLUB,DRAW REIN,CT,CT, , ,-85.4510371895379,38.2604566243473
   851D118D402,RUTLAND CLUB,SNAFFEL BIT,CT,CT, , ,-85.4500347491468,38.2604716541369
   85333508267,JOHNSON,BOONE,RD,TRL, , ,-85.455761510232,38.2602775102186
   8549914D117,TAUNTON VALE,WELLINGTON CLUB,RD,CT, , ,-85.4492145824465,38.2601099017251
   85762779913,HIDDEN POND,CROSSTIMBERS,CT,DR, , ,-85.4540403538965,38.2595217999379
   85862789913,EMPIRE,CROSSTIMBERS,CT,DR, , ,-85.4530103139718,38.2588544937775
   86394779479,POLO FIELDS,TIDWORTH,LN,CT, , ,-85.4311980716911,38.2563934884785
   86594779913,POLO FIELDS,CROSSTIMBERS,LN,DR, , ,-85.4476582895484,38.2587329232556
   87094779481,POLO FIELDS,HURLINGHAM,LN,CT, , ,-85.4367314145157,38.2572672743626
   87194779480,POLO FIELDS,COWDREY PARK,LN,LN, , ,-85.4354814195611,38.2572432539412
   87294779478,POLO FIELDS,POLO FIELDS,LN,CT, , ,-85.4380015739831,38.2570375372488
   8759913D110,CROSSTIMBERS,CROSSTIMBERS,DR,CT, , ,-85.4460494647621,38.260745014722
   88093499996,I 265 NORTH,I 265 RAMP, , , , ,-85.5141642556735,38.2864583768203
   88248468047,OLD LA GRANGE,MAXEY,RD,LN, , ,-85.5082250754283,38.2948638715313
   88302930298,FOREST SPRINGS,ROCK BAY,DR,DR, , ,-85.504091739227,38.2931715560475
   88402933707,FOREST SPRINGS,LA GRANGE,DR,RD, , ,-85.5087838740106,38.2936549108359
   88602961067,BROKEN BRANCH,CYPRESS SPRINGS,WAY,PL, , ,-85.5025684290854,38.2920800400502
   88710671077,CYPRESS SPRINGS,CYPRESS SPRINGS,PL,CT, , ,-85.501465280302,38.2920128185655
   88802961066,BROKEN BRANCH,BROKEN BRANCH,WAY,PL, , ,-85.5036975320518,38.291531473291
   89002960298,BROKEN BRANCH,ROCK BAY,WAY,DR, , ,-85.5051319067257,38.2921140683113
   89302981044,ROCK BAY,ROCK BAY,DR,CT, , ,-85.5059390671815,38.2915128071969
   896D500D501,TERRACE CREEK,TERRACE HILL,DR,DR, , ,-85.5011493787516,38.2894539557881
   899D499D501,TERRACE SPRINGS,TERRACE HILL,DR,DR, , ,-85.4995697072226,38.2877358203855
   90012244846,COLLINS,OLD LA GRANGE,LN,RD, , ,-85.5136903651942,38.2885553995354
   90110542015,SPRINGS STATION,COLONIAL SPRINGS,RD,RD, , ,-85.5036823234898,38.2895879585029
   90210541472,SPRINGS STATION,SPRING ARBOR,RD,DR, , ,-85.5024572326569,38.28977558515
   90314671472,ARBOR CREST,SPRING ARBOR,CIR,DR, , ,-85.5026236186801,38.2901541570967
   90414671472,ARBOR CREST,SPRING ARBOR,CIR,DR, , ,-85.5027082684215,38.2905165268172
   907D499D500,TERRACE SPRINGS,TERRACE CREEK,DR,DR, , ,-85.5021374719912,38.2877736669667
